,id,name,slug,website,place,functioning,secure,country,mp3,place_name,place_geo,place_geo_x,place_geo_y,geometry,len_mp3,trail_mp3
12927,BXUEYAl3,Covenant Network,covenant-network,https://ourcatholicradio.com/,"{'name': 'St. Louis MO', 'geo': [-90.1994042, 38.6270025]}",True,False,United States,http://covenantnet.stream.miriamtech.net:8000/stream,St. Louis MO,"[-90.1994042, 38.6270025]",-90.1994042,38.6270025,POINT (-90.1994042 38.6270025),52,True
12929,YD9pg8ub,KWMU,kwmu,http://www.kwmu.org/,"{'name': 'St. Louis MO', 'geo': [-90.1994042, 38.6270025]}",True,False,United States,http://75.102.43.194/kwmu1,St. Louis MO,"[-90.1994042, 38.6270025]",-90.1994042,38.6270025,POINT (-90.1994042 38.6270025),26,True
12930,rrf27Vtu,KWMU-2,kwmu-2,https://news.stlpublicradio.org/#stream/1,"{'name': 'St. Louis MO', 'geo': [-90.1994042, 38.6270025]}",True,False,United States,http://kwmu2-ice.streamguys1.com/jazz-128,St. Louis MO,"[-90.1994042, 38.6270025]",-90.1994042,38.6270025,POINT (-90.1994042 38.6270025),41,True
12931,_5-SX3R8,KWMU-3,kwmu-3,https://news.stlpublicradio.org/#stream/2,"{'name': 'St. Louis MO', 'geo': [-90.1994042, 38.6270025]}",True,False,United States,http://kwmu3-ice.streamguys1.com/kwmu3,St. Louis MO,"[-90.1994042, 38.6270025]",-90.1994042,38.6270025,POINT (-90.1994042 38.6270025),38,True
12933,N6byQesw,Radio Grammar Club,radio-grammar-club,http://thegrammarclub.com/,"{'name': 'St. Louis MO', 'geo': [-90.1994042, 38.6270025]}",True,False,United States,http://us4.internet-radio.com:8212/stream,St. Louis MO,"[-90.1994042, 38.6270025]",-90.1994042,38.6270025,POINT (-90.1994042 38.6270025),41,True
12939,qpUCvA3B,WTIX 94.3 - WTIX-FM,wtixfm,http://wtixfm.com/,"{'name': 'Galliano LA', 'geo': [-90.2992464, 29.4421645]}",True,False,United States,http://hemnos.cdnstream.com/1427_64,Galliano LA,"[-90.2992464, 29.4421645]",-90.2992464,29.4421645,POINT (-90.2992464 29.4421645),35,True
12941,qgaRQcUh,WTIP North Shore Community Radio,wtip-north-shore-community-radio,http://www.wtip.org/,"{'name': 'Grand Marais MN', 'geo': [-90.3342727, 47.7504469]}",True,False,United States,http://peridot.streamguys.com:5060/live-mp3-64,Grand Marais MN,"[-90.3342727, 47.7504469]",-90.3342727,47.7504469,POINT (-90.3342727 47.7504469),46,True
12942,Aw0WWdCQ,90.7 WVKC HD2,-7-wvkc-hd2,http://thewvkc.com/,"{'name': 'Galesburg IL', 'geo': [-90.3712395, 40.9478158]}",True,False,United States,http://17553.live.streamtheworld.com/VKC.mp3,Galesburg IL,"[-90.3712395, 40.9478158]",-90.3712395,40.9478158,POINT (-90.3712395 40.9478158),44,True
12944,1VjbSLVp,WDLM Moody Radio,wdlm-moody-radio,https://www.moodyradioqc.fm,"{'name': 'East Moline IL', 'geo': [-90.4442979, 41.5008673]}",True,False,United States,http://primary.moodyradiostream.org/wdlm.mp3,East Moline IL,"[-90.4442979, 41.5008673]",-90.4442979,41.5008673,POINT (-90.4442979 41.5008673),44,True
12945,7DJVgAvi,107.1 Jack FM - KDRS-FM,neajackfm,http://www.neajackfm.com/,"{'name': 'Paragould AR', 'geo': [-90.4973286, 36.0584021]}",True,False,United States,http://173.193.205.96:7214/stream,Paragould AR,"[-90.4973286, 36.0584021]",-90.4973286,36.0584021,POINT (-90.4973286 36.0584021),33,True
12946,KJaQhpA7,The Edge Radio US,the-edge-radio-us,http://www.theedgeradious.com,"{'name': 'Independence LA', 'geo': [-90.5009245, 30.635466]}",True,False,United States,http://151.80.42.191:8468/stream,Independence LA,"[-90.5009245, 30.635466]",-90.5009245,30.635466,POINT (-90.5009245 30.635466),32,True
12949,rtLVpCeR,MEGA 107.7,mega-107-7,https://www.lamega.com.gt/,"{'name': 'Guatemala City', 'geo': [-90.5068824, 14.6349149]}",True,False,Guatemala,http://99.198.107.186:8564/stream,Guatemala City,"[-90.5068824, 14.6349149]",-90.5068824,14.6349149,POINT (-90.50688239999999 14.6349149),33,True
12950,qn9DBYDP,Radio Metanoeo,radio-metanoeo,http://radiometanoeo.xyz,"{'name': 'Guatemala City', 'geo': [-90.5068824, 14.6349149]}",True,False,Guatemala,http://cassini.shoutca.st:9376/stream,Guatemala City,"[-90.5068824, 14.6349149]",-90.5068824,14.6349149,POINT (-90.50688239999999 14.6349149),37,True
12953,2Xkxl7r2,Rios Radio,rios-radio,http://www.riosdefe.com/radio.html,"{'name': 'Guatemala City', 'geo': [-90.5068824, 14.6349149]}",True,False,Guatemala,http://s2.yesstreaming.net:7121/autodj,Guatemala City,"[-90.5068824, 14.6349149]",-90.5068824,14.6349149,POINT (-90.50688239999999 14.6349149),38,True
12956,FbUB6xL6,XRDS.fm,xrds-fm,https://www.facebook.com/XRDS.fm/,"{'name': 'Clarksdale MS', 'geo': [-90.5709323, 34.2001086]}",True,False,United States,http://198.58.106.133:8321/stream,Clarksdale MS,"[-90.5709323, 34.2001086]",-90.5709323,34.2001086,POINT (-90.5709323 34.2001086),33,True
12960,6cBzs6GK,Macomb Community Radio - WTND-LP,wtnd,http://www.wtnd.org/,"{'name': 'Macomb IL', 'geo': [-90.6717971, 40.4592076]}",True,False,United States,http://gamebird.ehhh.us:8000/wtnd,Macomb IL,"[-90.6717971, 40.4592076]",-90.6717971,40.4592076,POINT (-90.67179710000001 40.4592076),33,True
12962,x8SMfK9B,Newtown Radio,newtown-radio,http://www.newtownradio.com,"{'name': 'Brooklyn IL', 'geo': [-90.7631859, 40.2258781]}",True,False,United States,http://streaming.radio.co/s0d090ee43/listen,Brooklyn IL,"[-90.7631859, 40.2258781]",-90.7631859,40.2258781,POINT (-90.7631859 40.2258781),43,True
12963,3ZsvUkA7,WVBG AM 1490,wvbg-fm,http://vicksburgradio.com/stream-now/,"{'name': 'Vicksburg MS', 'geo': [-90.877882, 32.3526456]}",True,False,United States,http://66.245.184.90:8000/stream?icy=http,Vicksburg MS,"[-90.877882, 32.3526456]",-90.877882,32.3526456,POINT (-90.877882 32.3526456),41,True
12964,C8k15jVG,WDRT 91.9 FM,wdrt-91-9-fm,https://wdrt.org/,"{'name': 'Viroqua WI', 'geo': [-90.8887413, 43.5569174]}",True,False,United States,http://audio.wdrt.org:8000/high,Viroqua WI,"[-90.8887413, 43.5569174]",-90.8887413,43.5569174,POINT (-90.88874130000001 43.5569174),31,True
12966,6Pfnjont,KBRH,baton-rouge,http://www.baton-rouge.com/wbrh/,"{'name': 'Baton Rouge LA', 'geo': [-91.1403196, 30.4582829]}",True,False,United States,http://www.aevinc.com/OPERA/dgt_of_reg_act1.mp3,Baton Rouge LA,"[-91.1403196, 30.4582829]",-91.1403196,30.4582829,POINT (-91.1403196 30.4582829),47,True
12967,0VpiebCr,MAX 94.1 - WEMX,max-94-1-wemx,http://www.max94one.com,"{'name': 'Baton Rouge LA', 'geo': [-91.1403196, 30.4582829]}",True,False,United States,http://14223.live.streamtheworld.com/WEMXFMAAC.aac,Baton Rouge LA,"[-91.1403196, 30.4582829]",-91.1403196,30.4582829,POINT (-91.1403196 30.4582829),50,True
12969,LoeBuS71,247 Praise Radio,praise-radio,http://www.247praiseradio.com/,"{'name': 'Baton Rouge LA', 'geo': [-91.1403196, 30.4582829]}",True,False,United States,http://streaming.radio.co/s6da23ac69/listen,Baton Rouge LA,"[-91.1403196, 30.4582829]",-91.1403196,30.4582829,POINT (-91.1403196 30.4582829),43,True
12970,pxvRoyku,Q-106.5 - KQXL-FM,q-106-5-kqxl-fm,http://www.q106dot5.com/,"{'name': 'Baton Rouge LA', 'geo': [-91.1403196, 30.4582829]}",True,False,United States,http://18423.live.streamtheworld.com/KQXLFMAAC.aac,Baton Rouge LA,"[-91.1403196, 30.4582829]",-91.1403196,30.4582829,POINT (-91.1403196 30.4582829),50,True
12974,dxQZjpAk,KBZE 105.9 FM,kbze-105-9-fm,http://www.kbze.com/,"{'name': 'Berwick LA', 'geo': [-91.2189925, 29.6946526]}",True,False,United States,http://173.193.205.96:7477/stream,Berwick LA,"[-91.2189925, 29.6946526]",-91.2189925,29.6946526,POINT (-91.2189925 29.6946526),33,True
12975,5OcrpRau,NewsTalk 1410 - WIZM,1410wizm,http://www.1410wizm.com/,"{'name': 'La Crosse WI', 'geo': [-91.2395807, 43.8013556]}",True,False,United States,http://crystalin.surfernetwork.com:8000/WIZM-AM_MP3,La Crosse WI,"[-91.2395807, 43.8013556]",-91.2395807,43.8013556,POINT (-91.2395807 43.8013556),51,True
12976,QZAlGbEb,Z-93 - WIZM-FM,z933,http://www.z933.com/,"{'name': 'La Crosse WI', 'geo': [-91.2395807, 43.8013556]}",True,False,United States,http://crystalin.surfernetwork.com:8000/WIZM_MP3,La Crosse WI,"[-91.2395807, 43.8013556]",-91.2395807,43.8013556,POINT (-91.2395807 43.8013556),48,True
12977,Ed426BYz,Radio Marimba,radio-marimba,http://radiomarimba.com/,"{'name': 'Barillas', 'geo': [-91.3155951, 15.8045233]}",True,False,Guatemala,http://stream.serverinfinity.com:7022/mountpoint,Barillas,"[-91.3155951, 15.8045233]",-91.3155951,15.8045233,POINT (-91.3155951 15.8045233),48,True
12981,bwMQTZUM,KRUI-FM 89.7,krui-fm-89-7,http://krui.fm/,"{'name': 'Iowa City IA', 'geo': [-91.5301683, 41.6611277]}",True,False,United States,http://krui.student-services.uiowa.edu:8000/listen,Iowa City IA,"[-91.5301683, 41.6611277]",-91.5301683,41.6611277,POINT (-91.5301683 41.6611277),50,True
12983,R1K2qv53,The Gift - KALM,am1290thegift,http://www.am1290thegift.com/,"{'name': 'Thayer MO', 'geo': [-91.5381967, 36.5245064]}",True,False,United States,http://crystalout.surfernetwork.com:8001/KALM_MP3,Thayer MO,"[-91.5381967, 36.5245064]",-91.5381967,36.5245064,POINT (-91.5381967 36.5245064),49,True
12984,A0N9roBp,KILJ 1130 AM - KILJ,kilj-1130-am-kilj,http://www.kilj.com/,"{'name': 'Mount Pleasant IA', 'geo': [-91.5487714, 40.9716959]}",True,False,United States,http://crystalout.surfernetwork.com:8001/KILJ-AM_MP3,Mount Pleasant IA,"[-91.5487714, 40.9716959]",-91.5487714,40.9716959,POINT (-91.54877140000001 40.9716959),52,True
12986,IiGyLtLO,Atlantic Sound Factory,asfradio,http://www.asfradio.com,"{'name': 'Cedar Rapids IA', 'geo': [-91.6656232, 41.9778795]}",True,False,United States,http://ais-sa2.cdnstream1.com/2279_128.mp3,Cedar Rapids IA,"[-91.6656232, 41.9778795]",-91.6656232,41.9778795,POINT (-91.6656232 41.9778795),42,True
12988,tBnu2mbC,KQAL 89.5 FM,kqal-89-5-fm,http://www.kqal.org/,"{'name': 'Winona MN', 'geo': [-91.6663523, 44.0553908]}",True,False,United States,http://kqallive.winona.edu:8000/kqal.mp3,Winona MN,"[-91.6663523, 44.0553908]",-91.6663523,44.0553908,POINT (-91.6663523 44.0553908),40,True
12990,qNNtEJw2,KMNR-Rolla 89.7 FM,kmnr-rolla-89-7-fm,https://kmnr.org/,"{'name': 'Rolla MO', 'geo': [-91.7715303, 37.948544]}",True,False,United States,http://boombox.kmnr.org:7000/webstream.mp3,Rolla MO,"[-91.7715303, 37.948544]",-91.7715303,37.948544,POINT (-91.77153029999999 37.948544),42,True
12994,vNszjnGm,Estéreo Emanuel,estereo-emanuel,http://www.estereoemanuel.com,"{'name': 'Tacaná', 'geo': [-92.0689709, 15.2363344]}",True,False,Guatemala,http://ca3.radioboss.fm:8171/stream,Tacaná,"[-92.0689709, 15.2363344]",-92.0689709,15.2363344,POINT (-92.0689709 15.2363344),35,True
12995,lO1ZR2XH,Fuente de Vida,fuente-de-vida,http://www.fuentedevidafm.com,"{'name': 'Tacaná', 'geo': [-92.0689709, 15.2363344]}",True,False,Guatemala,http://c7.radioboss.fm:8063/stream,Tacaná,"[-92.0689709, 15.2363344]",-92.0689709,15.2363344,POINT (-92.0689709 15.2363344),34,True
12998,hc3StZwL,Life-FM 97.3 - KDNW,life973,http://www.life973.com/,"{'name': 'Duluth MN', 'geo': [-92.1004852, 46.7866719]}",True,False,United States,http://amber.streamguys.com:5550/kdnw,Duluth MN,"[-92.1004852, 46.7866719]",-92.1004852,46.7866719,POINT (-92.10048519999999 46.7866719),37,True
13003,7up8SrY0,FPC Preach,fpc-preach,http://www.fpcnlr.com,"{'name': 'North Little Rock AR', 'geo': [-92.2670941, 34.769536]}",True,False,United States,http://amber.streamguys.com:4170/preach,North Little Rock AR,"[-92.2670941, 34.769536]",-92.2670941,34.769536,POINT (-92.26709409999999 34.769536),39,True
13004,GMp7XsEZ,FPC Radio,fpc-radio,http://www.fpcnlr.com,"{'name': 'North Little Rock AR', 'geo': [-92.2670941, 34.769536]}",True,False,United States,http://amber.streamguys.com:4170/pente32,North Little Rock AR,"[-92.2670941, 34.769536]",-92.2670941,34.769536,POINT (-92.26709409999999 34.769536),40,True
13007,EcsofOZY,KABF 88.3 FM,kabf-88-3-fm,http://www.kabf.org/,"{'name': 'Little Rock AR', 'geo': [-92.2895948, 34.7464809]}",True,False,United States,http://173.193.205.96:7489/stream,Little Rock AR,"[-92.2895948, 34.7464809]",-92.2895948,34.7464809,POINT (-92.2895948 34.7464809),33,True
13011,mUdSX72l,KOPN FM 89.5,-89-5-kopn,https://www.kopn.org,"{'name': 'Columbia MO', 'geo': [-92.3340724, 38.9517053]}",True,False,United States,http://98.158.184.31:8006/stream,Columbia MO,"[-92.3340724, 38.9517053]",-92.3340724,38.9517053,POINT (-92.3340724 38.9517053),32,True
13013,85YftTIy,KBXR 102.3 FM,kbxr-102-3-fm,http://www.bxr.com,"{'name': 'Columbia MO', 'geo': [-92.3340724, 38.9517053]}",True,False,United States,http://17843.live.streamtheworld.com/KBXRFM_SC,Columbia MO,"[-92.3340724, 38.9517053]",-92.3340724,38.9517053,POINT (-92.3340724 38.9517053),46,True
13014,SrcScGCJ,KBIZ 1240 AM & 102.7 FM,kbiz-1240-am-102-7-fm,http://ottumwaradio.com,"{'name': 'Ottumwa IA', 'geo': [-92.4083022, 41.0160293]}",True,False,United States,http://crystalout.surfernetwork.com:8001/KBIZ_MP3,Ottumwa IA,"[-92.4083022, 41.0160293]",-92.4083022,41.0160293,POINT (-92.40830219999999 41.0160293),49,True
13015,ZLY66X3L,92.7 KTWA - KTWA,ktwafm,http://www.ktwafm.com/,"{'name': 'Ottumwa IA', 'geo': [-92.4083022, 41.0160293]}",True,False,United States,http://crystalout.surfernetwork.com:8001/KTWA_MP3,Ottumwa IA,"[-92.4083022, 41.0160293]",-92.4083022,41.0160293,POINT (-92.40830219999999 41.0160293),49,True
13016,b42ItG2B,1480 AM & 107.7 FM KLEE - KLEE,ottumwaradio,http://www.ottumwaradio.com/our-stations/1480-am-107-7-fm-klee/,"{'name': 'Ottumwa IA', 'geo': [-92.4083022, 41.0160293]}",True,False,United States,http://crystalout.surfernetwork.com:8001/KLEE-AM_MP3,Ottumwa IA,"[-92.4083022, 41.0160293]",-92.4083022,41.0160293,POINT (-92.40830219999999 41.0160293),52,True
13019,mmrNay0L,The Bear FM 91.3,the-bear-fm-91-3,https://facebook.com/TheBear913/,"{'name': 'Conway AR', 'geo': [-92.4421011, 35.0886963]}",True,False,United States,http://streamer.tcworks.net:8000/kuca,Conway AR,"[-92.4421011, 35.0886963]",-92.4421011,35.0886963,POINT (-92.4421011 35.0886963),37,True
13020,8FaXEH8Z,KHKE 89.5 MHz,khke-89-5-mhz,http://iowapublicradio.org/,"{'name': 'Cedar Falls IA', 'geo': [-92.4453161, 42.5348993]}",True,False,United States,http://classical-stream.iowapublicradio.org/Classical.mp3,Cedar Falls IA,"[-92.4453161, 42.5348993]",-92.4453161,42.5348993,POINT (-92.4453161 42.5348993),57,True
13021,6TlK3v1Q,WQMV AM 1060 - WQMV,wqmv1060,http://www.wqmv1060.com/,"{'name': 'Waverly IA', 'geo': [-92.4668511, 42.7272032]}",True,False,United States,http://crystalout.surfernetwork.com:8001/WQMV_MP3,Waverly IA,"[-92.4668511, 42.7272032]",-92.4668511,42.7272032,POINT (-92.4668511 42.7272032),49,True
13022,8fdxKqhc,Mix 92.7 - KLOZ,mix927,http://www.mix927.com/,"{'name': 'Eldon MO', 'geo': [-92.5815759, 38.3483636]}",True,False,United States,http://icecast.yhti.net:8000/MIX927_low,Eldon MO,"[-92.5815759, 38.3483636]",-92.5815759,38.3483636,POINT (-92.5815759 38.3483636),39,True
13023,vIGBHqjF,New Country 104.3 - KRKN,ottumwaradio,http://www.ottumwaradio.com/our-stations/104-3-krkn/,"{'name': 'Eldon MO', 'geo': [-92.5815759, 38.3483636]}",True,False,United States,http://crystalout.surfernetwork.com:8001/KRKN_MP3,Eldon MO,"[-92.5815759, 38.3483636]",-92.5815759,38.3483636,POINT (-92.5815759 38.3483636),49,True
13028,ZwieFGyy,Retro Country 890,retro-country-890,http://retrocountry890.weebly.com,"{'name': 'Marshalltown IA', 'geo': [-92.9080375, 42.0494674]}",True,False,United States,http://cassini.shoutca.st:8942/listen.mp3,Marshalltown IA,"[-92.9080375, 42.0494674]",-92.9080375,42.0494674,POINT (-92.90803750000001 42.0494674),41,True
13032,FCAr1Gly,Tabasco Hoy Radio,tabasco-hoy-radio,http://www.tabascohoyradio.com/,"{'name': 'Villahermosa', 'geo': [-92.9475061, 17.989456]}",True,False,Mexico,http://s31.myradiostream.com:65286/listen.mp3,Villahermosa,"[-92.9475061, 17.989456]",-92.9475061,17.989456,POINT (-92.9475061 17.989456),45,True
13034,HJeJftj3,KVRE 92.9,kvre929fm,https://www.kvre929fm.com/,"{'name': 'Hot Springs Village AR', 'geo': [-92.9987886, 34.6720356]}",True,False,United States,http://173.216.245.205:929/broadwave.mp3?src=1&rate=1&ref=,Hot Springs Village AR,"[-92.9987886, 34.6720356]",-92.9987886,34.6720356,POINT (-92.9987886 34.6720356),58,True
13036,FKqxMi9t,89.3 The Current,-89-3-the-current,http://thecurrent.org/,"{'name': 'Saint Paul MN', 'geo': [-93.0899578, 44.9537029]}",True,False,United States,http://current.stream.publicradio.org/kcmp.mp3,Saint Paul MN,"[-93.0899578, 44.9537029]",-93.0899578,44.9537029,POINT (-93.08995779999999 44.9537029),46,True
13038,NUvj5FiY,Choral Classical,choral-classical,http://classicalmpr.org/,"{'name': 'Saint Paul MN', 'geo': [-93.0899578, 44.9537029]}",True,False,United States,http://choral.stream.publicradio.org/choral.mp3,Saint Paul MN,"[-93.0899578, 44.9537029]",-93.0899578,44.9537029,POINT (-93.08995779999999 44.9537029),47,True
13040,E6Gav4qQ,Local Current,local-current,http://thecurrent.org/,"{'name': 'Saint Paul MN', 'geo': [-93.0899578, 44.9537029]}",True,False,United States,http://localcurrent.stream.publicradio.org/localcurrent.mp3,Saint Paul MN,"[-93.0899578, 44.9537029]",-93.0899578,44.9537029,POINT (-93.08995779999999 44.9537029),59,True
13041,Zp6s0mXo,MPR News,mpr-news,http://mprnews.org/,"{'name': 'Saint Paul MN', 'geo': [-93.0899578, 44.9537029]}",True,False,United States,http://nis.stream.publicradio.org/nis.mp3,Saint Paul MN,"[-93.0899578, 44.9537029]",-93.0899578,44.9537029,POINT (-93.08995779999999 44.9537029),41,True
13042,DI9f4kww,98.5 KTIS - KTIS-FM,myktis,http://myktis.com/,"{'name': 'Saint Paul MN', 'geo': [-93.0899578, 44.9537029]}",True,False,United States,http://nwmedia-ktisfm-edge.streamguys1.com/ktis-fm,Saint Paul MN,"[-93.0899578, 44.9537029]",-93.0899578,44.9537029,POINT (-93.08995779999999 44.9537029),50,True
13043,Yohvoitq,Radio Heartland,radio-heartland,http://thecurrent.org/,"{'name': 'Saint Paul MN', 'geo': [-93.0899578, 44.9537029]}",True,False,United States,http://radioheartland.stream.publicradio.org/radioheartland.mp3,Saint Paul MN,"[-93.0899578, 44.9537029]",-93.0899578,44.9537029,POINT (-93.08995779999999 44.9537029),63,True
13044,Xswy9Utm,Rock the Cradle,rock-the-cradle,http://thecurrent.org/,"{'name': 'Saint Paul MN', 'geo': [-93.0899578, 44.9537029]}",True,False,United States,http://rockthecradle.stream.publicradio.org/rockthecradle.mp3,Saint Paul MN,"[-93.0899578, 44.9537029]",-93.0899578,44.9537029,POINT (-93.08995779999999 44.9537029),61,True
13045,12G7rZ1x,KBFL 99.9 FM,kbfl-99-9-fm,http://www.kbflfm.com/,"{'name': 'Buffalo MO', 'geo': [-93.0924093, 37.6439289]}",True,False,United States,http://17963.live.streamtheworld.com/KBFLAMAAC.aac,Buffalo MO,"[-93.0924093, 37.6439289]",-93.0924093,37.6439289,POINT (-93.0924093 37.6439289),50,True
13049,iXBFwbDs,KLMJ - KLMJ,radioonthego,http://www.radioonthego.com/,"{'name': 'Hampton IA', 'geo': [-93.21034020000002, 42.7425009]}",True,False,United States,http://crystalout.surfernetwork.com:8001/KLMJ-FM_MP3,Hampton IA,"[-93.21034020000002, 42.7425009]",-93.21034020000002,42.7425009,POINT (-93.21034020000002 42.7425009),52,True
13050,TsfCgark,Zion Radio,zionradio,http://www.zionradio.net/,"{'name': 'Lake Charles LA', 'geo': [-93.2173758, 30.2265949]}",True,False,United States,http://cbnradio.streamguys1.com/contemporary-128K,Lake Charles LA,"[-93.2173758, 30.2265949]",-93.2173758,30.2265949,POINT (-93.2173758 30.2265949),49,True
13057,Z4YEdei5,KTTS 94.7 FM,ktts-94-7-fm,http://www.ktts.com,"{'name': 'Springfield MO', 'geo': [-93.2922989, 37.2089572]}",True,False,United States,http://14543.live.streamtheworld.com/KTTSFM_SC,Springfield MO,"[-93.2922989, 37.2089572]",-93.2922989,37.2089572,POINT (-93.29229890000001 37.2089572),46,True
13058,U9wK2U51,KWFC FM 89.1,kwfc-fm-89-1,http://www.kwfc.org,"{'name': 'Springfield MO', 'geo': [-93.2922989, 37.2089572]}",True,False,United States,http://sc.rtndigital.com:5932/;stream/1?rand=81690,Springfield MO,"[-93.2922989, 37.2089572]",-93.2922989,37.2089572,POINT (-93.29229890000001 37.2089572),50,True
13060,AL6EmNB2,Ozarks Public Radio - KSMU 91.1 FM,ozarks-public-radio-ksmu-91-1-fm,http://ksmu.org/,"{'name': 'Springfield MO', 'geo': [-93.2922989, 37.2089572]}",True,False,United States,http://ksmu.streamguys1.com/ksmu3,Springfield MO,"[-93.2922989, 37.2089572]",-93.2922989,37.2089572,POINT (-93.29229890000001 37.2089572),33,True
13062,h7GGiE0J,Party107.com,party107-com,http://party107.com,"{'name': 'Nixa MO', 'geo': [-93.294353, 37.0433863]}",True,False,United States,http://chi1.party107.com/Party107-192k,Nixa MO,"[-93.294353, 37.0433863]",-93.294353,37.0433863,POINT (-93.294353 37.0433863),38,True
